"","Order.Date","Ship.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales"
"122",2017-06-12,2017-06-15,3,"2017","Jun","First Class","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black",226.56
"123",2017-06-12,2017-06-15,3,"2017","Jun","First Class","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","OFF-EN-10002500","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes",115.02
"124",2017-06-12,2017-06-15,3,"2017","Jun","First Class","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","TEC-PH-10003875","Technology","Phones","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04
"125",2015-12-26,2015-12-28,2,"2015","Dec","Second Class","Alan Dominguez","Home Office","United States","Houston","Texas",77041,"Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",600.558
"126",2015-09-20,2015-09-25,5,"2015","Sep","Standard Class","Philip Fox","Consumer","United States","Bloomington","Illinois",61701,"Central","FUR-TA-10004534","Furniture","Tables","Bevis 44 x 96 Conference Tables",617.7
"127",2018-11-05,2018-11-12,7,"2018","Nov","Standard Class","Troy Staebel","Consumer","United States","Phoenix","Arizona",85023,"West","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels",2.388
"128",2018-11-05,2018-11-12,7,"2018","Nov","Standard Class","Troy Staebel","Consumer","United States","Phoenix","Arizona",85023,"West","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black",243.992
"129",2017-11-06,2017-11-10,4,"2017","Nov","Second Class","Lindsay Shagiari","Home Office","United States","Los Angeles","California",90004,"West","FUR-CH-10001146","Furniture","Chairs","Global Task Chair, Black",81.424
"130",2017-11-06,2017-11-10,4,"2017","Nov","Second Class","Lindsay Shagiari","Home Office","United States","Los Angeles","California",90004,"West","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56
"131",2018-02-02,2018-02-05,3,"2018","Feb","First Class","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"East","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97
"132",2018-02-02,2018-02-05,3,"2018","Feb","First Class","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"East","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916",78.304
"133",2018-02-02,2018-02-05,3,"2018","Feb","First Class","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"East","OFF-FA-10002780","Office Supplies","Fasteners","Staples",21.456
"134",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-PA-10001804","Office Supplies","Paper","Xerox 195",20.04
"135",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-PA-10001736","Office Supplies","Paper","Xerox 1880",35.44
"136",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-AR-10001149","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box",11.52
"137",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-FA-10002988","Office Supplies","Fasteners","Ideal Clamps",4.02
"138",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips",76.176
"139",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors",65.88
"140",2017-10-13,2017-10-19,6,"2017","Oct","Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs",43.12
"141",2017-09-05,2017-09-07,2,"2017","Sep","Second Class","Jonathan Doherty","Corporate","United States","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8
"142",2018-09-18,2018-09-23,5,"2018","Sep","Standard Class","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"West","OFF-AR-10000940","Office Supplies","Art","Newell 343",8.82
"143",2018-09-18,2018-09-23,5,"2018","Sep","Standard Class","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"West","OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes",10.86
"144",2018-09-18,2018-09-23,5,"2018","Sep","Standard Class","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"West","OFF-PA-10004327","Office Supplies","Paper","Xerox 1911",143.7
"145",2018-12-22,2018-12-27,5,"2018","Dec","Standard Class","Sandra Glassco","Consumer","United States","Independence","Missouri",64055,"Central","OFF-AP-10001058","Office Supplies","Appliances","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43
"146",2016-09-07,2016-09-12,5,"2016","Sep","Standard Class","Helen Andreada","Consumer","United States","Pasadena","California",91104,"West","OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving",671.93
"147",2015-10-22,2015-10-28,6,"2015","Oct","Standard Class","Maureen Gastineau","Home Office","United States","Newark","Ohio",43055,"East","FUR-FU-10000521","Furniture","Furnishings","Seth Thomas 14"" Putty-Colored Wall Clock",93.888
"148",2017-12-05,2017-12-09,4,"2017","Dec","Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45
"149",2017-12-05,2017-12-09,4,"2017","Dec","Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","TEC-PH-10001448","Technology","Phones","Anker Astro 15000mAh USB Portable Charger",149.97
"150",2017-12-05,2017-12-09,4,"2017","Dec","Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
"151",2017-12-05,2017-12-09,4,"2017","Dec","Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers",171.55
"152",2017-03-13,2017-03-16,3,"2017","Mar","First Class","Tamara Willingham","Home Office","United States","Scottsdale","Arizona",85254,"West","OFF-AP-10000326","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92
"153",2017-03-13,2017-03-16,3,"2017","Mar","First Class","Tamara Willingham","Home Office","United States","Scottsdale","Arizona",85254,"West","TEC-PH-10001254","Technology","Phones","Jabra BIZ 2300 Duo QD Duo Corded Headset",203.184
"154",2016-05-31,2016-06-02,2,"2016","Jun","First Class","Stephanie Phelps","Corporate","United States","San Jose","California",95123,"West","OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38
"155",2016-05-31,2016-06-02,2,"2016","Jun","First Class","Stephanie Phelps","Corporate","United States","San Jose","California",95123,"West","OFF-PA-10002254","Office Supplies","Paper","Xerox 1883",105.52
"156",2016-05-31,2016-06-02,2,"2016","Jun","First Class","Stephanie Phelps","Corporate","United States","San Jose","California",95123,"West","OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",80.88
"157",2016-05-28,2016-06-03,6,"2016","Jun","Standard Class","Neil Knudson","Home Office","United States","Seattle","Washington",98105,"West","OFF-AR-10001547","Office Supplies","Art","Newell 311",6.63
"158",2015-03-01,2015-03-06,5,"2015","Mar","Second Class","Dave Brooks","Consumer","United States","Seattle","Washington",98115,"West","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",457.568
"159",2017-11-20,2017-11-24,4,"2017","Nov","Standard Class","Nora Paige","Consumer","United States","Edmond","Oklahoma",73034,"Central","OFF-LA-10002475","Office Supplies","Labels","Avery 519",14.62
"160",2017-11-20,2017-11-24,4,"2017","Nov","Standard Class","Nora Paige","Consumer","United States","Edmond","Oklahoma",73034,"Central","TEC-PH-10004536","Technology","Phones","Avaya 5420 Digital phone",944.93
"161",2017-05-11,2017-05-12,1,"2017","May","First Class","Ted Trevino","Consumer","United States","Los Angeles","California",90045,"West","OFF-PA-10002751","Office Supplies","Paper","Xerox 1920",5.98
"162",2016-12-28,2016-12-31,3,"2016","Dec","Second Class","Eric Murdock","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","TEC-AC-10003657","Technology","Accessories","Lenovo 17-Key USB Numeric Keypad",54.384
"163",2017-11-16,2017-11-20,4,"2017","Nov","Standard Class","Ruben Dartt","Consumer","United States","Carlsbad","New Mexico",88220,"West","OFF-EN-10001990","Office Supplies","Envelopes","Staple envelope",28.4
"164",2017-11-07,2017-11-11,4,"2017","Nov","Standard Class","Max Jones","Consumer","United States","Seattle","Washington",98115,"West","OFF-BI-10004002","Office Supplies","Binders","Wilson Jones International Size A4 Ring Binders",27.68
"165",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","OFF-AR-10004441","Office Supplies","Art","BIC Brite Liner Highlighters",9.936
"166",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer",8159.952
"167",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","OFF-ST-10000991","Office Supplies","Storage","Space Solutions HD Industrial Steel Shelving.",275.928
"168",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair",1740.06
"169",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","OFF-AR-10002656","Office Supplies","Art","Sanford Liquid Accent Highlighters",32.064
"170",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","OFF-AP-10002518","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece Power Center",177.98
"171",2015-09-08,2015-09-12,4,"2015","Sep","Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"Central","TEC-PH-10003931","Technology","Phones","JBL Micro Wireless Portable Bluetooth Speaker",143.976
"172",2015-08-05,2015-08-09,4,"2015","Aug","Standard Class","Chad Sievert","Consumer","United States","Los Angeles","California",90004,"West","OFF-PA-10000659","Office Supplies","Paper","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94
"173",2015-08-05,2015-08-09,4,"2015","Aug","Standard Class","Chad Sievert","Consumer","United States","Los Angeles","California",90004,"West","OFF-PA-10001144","Office Supplies","Paper","Xerox 1913",110.96
"174",2015-08-05,2015-08-09,4,"2015","Aug","Standard Class","Chad Sievert","Consumer","United States","Los Angeles","California",90004,"West","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray",340.144
"175",2015-09-14,2015-09-19,5,"2015","Sep","Standard Class","Jennifer Braxton","Corporate","United States","Chicago","Illinois",60623,"Central","OFF-AP-10000891","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.448
"176",2015-09-14,2015-09-19,5,"2015","Sep","Standard Class","Jennifer Braxton","Corporate","United States","Chicago","Illinois",60623,"Central","OFF-LA-10003148","Office Supplies","Labels","Avery 51",20.16
"177",2018-04-21,2018-04-25,4,"2018","Apr","Second Class","Shirley Jackson","Consumer","United States","Houston","Texas",77036,"Central","OFF-AP-10002684","Office Supplies","Appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
"178",2016-11-21,2016-11-23,2,"2016","Nov","Second Class","Joel Eaton","Consumer","United States","Newark","Ohio",43055,"East","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton",396.802
"179",2016-11-21,2016-11-23,2,"2016","Nov","Second Class","Joel Eaton","Consumer","United States","Newark","Ohio",43055,"East","OFF-SU-10002189","Office Supplies","Supplies","Acme Rosewood Handle Letter Opener",15.88
"180",2016-12-15,2016-12-19,4,"2016","Dec","Standard Class","Jim Kriz","Home Office","United States","New York City","New York",10009,"East","OFF-AR-10001940","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
"181",2015-12-05,2015-12-09,4,"2015","Dec","Second Class","David Kendrick","Corporate","United States","Decatur","Illinois",62521,"Central","OFF-ST-10003455","Office Supplies","Storage","Tenex File Box, Personal Filing Tote with Lid, Black",24.816
"182",2015-12-05,2015-12-09,4,"2015","Dec","Second Class","David Kendrick","Corporate","United States","Decatur","Illinois",62521,"Central","TEC-AC-10004659","Technology","Accessories","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744
"183",2015-11-19,2015-11-24,5,"2015","Nov","Second Class","Robert Marley","Home Office","United States","Monroe","Louisiana",71203,"South","TEC-PH-10003273","Technology","Phones","AT&T TR1909W",503.96
"184",2015-11-19,2015-11-24,5,"2015","Nov","Second Class","Robert Marley","Home Office","United States","Monroe","Louisiana",71203,"South","TEC-PH-10004896","Technology","Phones","Nokia Lumia 521 (T-Mobile)",149.95
"185",2015-11-19,2015-11-24,5,"2015","Nov","Second Class","Robert Marley","Home Office","United States","Monroe","Louisiana",71203,"South","TEC-AC-10002345","Technology","Accessories","HP Standard 104 key PS/2 Keyboard",29
"186",2017-11-28,2017-12-02,4,"2017","Dec","Standard Class","Sally Knutson","Consumer","United States","Fairfield","Connecticut",6824,"East","OFF-BI-10001890","Office Supplies","Binders","Avery Poly Binder Pockets",7.16
"187",2015-08-26,2015-08-30,4,"2015","Aug","Standard Class","Frank Merwin","Home Office","United States","Los Angeles","California",90032,"West","TEC-AC-10002323","Technology","Accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8
"188",2017-07-16,2017-07-22,6,"2017","Jul","Standard Class","Alice McCarthy","Corporate","United States","Grand Prairie","Texas",75051,"Central","OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid, Black/Gray",37.224
"189",2017-07-16,2017-07-22,6,"2017","Jul","Standard Class","Alice McCarthy","Corporate","United States","Grand Prairie","Texas",75051,"Central","OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes",20.016
"190",2016-10-12,2016-10-14,2,"2016","Oct","First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"East","FUR-BO-10002613","Furniture","Bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
"191",2016-10-12,2016-10-14,2,"2016","Oct","First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"East","TEC-PH-10001552","Technology","Phones","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",71.76
"192",2016-10-12,2016-10-14,2,"2016","Oct","First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"East","OFF-PA-10000061","Office Supplies","Paper","Xerox 205",51.84
"193",2016-10-12,2016-10-14,2,"2016","Oct","First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"East","FUR-BO-10002545","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
